,INTERACTOR_A,INTERACTOR_B
4801,PPT1,HNRNPA1L2
4802,PPT1,HNRNPAB
4803,PPT1,HNRNPH3
4804,PPT1,HNRNPU
4805,PPT1,HSP90AB4P
4806,PPT1,HSPA2
4807,PPT1,HSPA5
4808,PPT1,HSPH1
4809,PPT1,HUWE1
4810,PPT1,IARS
4811,PPT1,IGHV3-23
4812,PPT1,IGLC7
4813,PPT1,ISYNA1
4814,PPT1,KIF5C
4815,PPT1,KLC2
4816,PPT1,KPNB1
4817,PPT1,KRT17
4818,PPT1,KRT71
4819,PPT1,LDHA
4820,PPT1,LGALS3BP
4821,PPT1,LOC440786
4822,PPT1,LRPPRC
4823,PPT1,MDH2
4824,PPT1,NDUFS2
4825,PPT1,NDUFS3
4826,PPT1,NME2
4827,PPT1,IGKV3-20
4828,PPT1,IGHV3-13
4829,PPT1,IGHV3-30
4830,PPT1,P4HB
4831,PPT1,PABPC4
4832,PPT1,PACS1
4833,PPT1,PARP1
4834,PPT1,PCBP1
4835,PPT1,PCBP2
4836,PPT1,PDIA3
4837,PPT1,PGK1
4838,PPT1,PLBD2
4839,PPT1,PPIA
4840,PPT1,PPP1CA
4841,PPT1,PPP2R1A
4842,PPT1,PPP3CC
4843,PPT1,PRRC2C
4844,PPT1,QARS
4845,PPT1,RBBP4
4846,PPT1,RBP1
4847,PPT1,RPA2
4848,PPT1,RPL10A
4849,PPT1,RPL12
4850,PPT1,RPL22
4851,PPT1,RPL23A
4852,PPT1,RPL6
4853,PPT1,RPL7
4854,PPT1,RPL7A
4855,PPT1,RPLP0
4856,PPT1,RPN1
4857,PPT1,RPS13
4858,PPT1,RPS2
4859,PPT1,RTL1
4860,PPT1,RUVBL1
4861,PPT1,SARM1
4862,PPT1,SCG2
4863,PPT1,SEPT6
4864,PPT1,SEPT7
4865,PPT1,SLC25A13
4866,PPT1,SLC25A4
4867,PPT1,SLC25A5
4868,PPT1,SLC25A6
4869,PPT1,SNRPD3
4870,PPT1,STRAP
4871,PPT1,TIMM13
4872,PPT1,TPI1
4873,PPT1,TRIM28
4874,PPT1,UBE2N
4875,PPT1,UGGT1
4876,PPT1,VDAC1
4877,PPT1,VDAC2
4878,PPT1,YWHAB
4879,PPT1,YWHAE
4880,PPT1,YWHAZ
4881,UBE3A,ATP1A3
4882,RNF181,DYNC1H1
4883,WWOX,HYAL2
4884,HYAL2,WWOX
4885,SMAD3,WWOX
4886,WWOX,MAPK1
4887,HYAL2,WWOX
4888,WWOX,HYAL2
4889,WWOX,SMAD4
4890,SMAD4,WWOX
4891,FOXG1,TLE6
4892,FOXG1,TLE6
4893,TLE1,FOXG1
4894,AGO2,PURA
4895,SENP2,SLC25A22
4896,SNAI1,SPTAN1
4897,SNAI1,ALG13
4898,SNAI1,ATP1A3
4899,SNAI1,HNRNPU
4900,SNAI1,PURA
4901,AGR2,HNRNPU
4902,AGR2,SPTAN1
4903,AGR2,CTSD
4904,HRAS,PURA
4905,AGR2,EEF1A2
4906,AGR2,QARS
4907,AGR2,SCN8A
4908,AGR2,ALG13
4909,AGR2,DYNC1H1
4910,AGR2,DYNC1H1
4911,AGR2,EEF1A2
4912,HRAS,SPTAN1
4913,KRAS,SPTAN1
4914,NRAS,SPTAN1
4915,WWOX,DVL2
4916,WWOX,WBP2
4917,WWOX,DHRS13
4918,WWOX,HIRIP3
4919,WWOX,SEC23IP
4920,WWOX,VOPP1
4921,WWOX,C1orf101
4922,WWOX,AMOT
4923,WWOX,DVL1
4924,WWOX,VARS2
4925,WWOX,C4orf27
4926,WWOX,USP24
4927,WWOX,SCAMP3
4928,WWOX,DAZAP1
4929,WWOX,DNM1L
4930,WWOX,STIP1
4931,WWOX,SPG20
4932,WWOX,PEF1
4933,WWOX,TMF1
4934,WWOX,RBM22
4935,WWOX,LRRCC1
4936,WWOX,GFPT1
4937,WWOX,UPF1
4938,WWOX,HNRNPUL1
4939,WWOX,DIS3
4940,WWOX,MTCH2
4941,WWOX,ATXN10
4942,WWOX,BCKDHA
4943,WWOX,ASNS
4944,WWOX,NPEPPS
4945,WWOX,FDFT1
4946,WWOX,TARS
4947,WWOX,GANAB
4948,WWOX,IPO5
4949,WWOX,ALDH1B1
4950,WWOX,ATP2A2
4951,WWOX,VDAC2
4952,WWOX,TROVE2
4953,WWOX,SLC1A5
4954,WWOX,PTPN1
4955,WWOX,PDHB
4956,WWOX,DNAJC7
4957,WWOX,CAND1
4958,WWOX,COX2
4959,WWOX,PDCD6IP
4960,WWOX,STT3A
4961,WWOX,PGRMC1
4962,WWOX,IMPDH2
4963,WWOX,CKAP4
4964,WWOX,CDIPT
4965,WWOX,GART
4966,WWOX,ACP1
4967,WWOX,NCLN
4968,WWOX,PSMD9
4969,WWOX,TRIP13
4970,WWOX,XPO1
4971,WWOX,ARL1
4972,WWOX,COMT
4973,WWOX,GARS
4974,WWOX,GALK1
4975,WWOX,PDIA3
4976,WWOX,HSDL1
4977,WWOX,FARSA
4978,WWOX,XPOT
4979,WWOX,SLC25A13
4980,WWOX,TBC1D15
4981,WWOX,ATP2A1
4982,WWOX,PSMC3
4983,WWOX,MTHFD1L
4984,WWOX,SPTLC1
4985,WWOX,AGK
4986,WWOX,FARSB
4987,WWOX,SURF4
4988,WWOX,PFKL
4989,WWOX,HSP90AB3P
4990,WWOX,ARF1
4991,WWOX,SSR1
4992,WWOX,STOML2
4993,WWOX,CACYBP
4994,WWOX,RPN1
4995,WWOX,ATP1A1
4996,WWOX,AHSA1
4997,WWOX,LAMTOR1
4998,WWOX,SLC25A11
4999,WWOX,FKBP8
5000,WWOX,STIL
5001,WWOX,RHBDD2
5002,WWOX,PKM
5003,WWOX,PDHA1
5004,WWOX,ACADSB
5005,WWOX,CTPS1
5006,WWOX,EMD
5007,WWOX,GCN1L1
5008,WWOX,SLC25A12
5009,WWOX,AFG3L2
5010,WWOX,HSD17B10
5011,WWOX,CDK1
5012,WWOX,IMMT
5013,WWOX,SDHB
5014,WWOX,BSG
5015,WWOX,AASDHPPT
5016,WWOX,PSMC6
5017,WWOX,NTPCR
5018,WWOX,RAPGEF2
5019,WWOX,ABCE1
5020,WWOX,PDK3
5021,WWOX,SLC16A1
5022,WWOX,PCNA
5023,WWOX,NSF
5024,WWOX,SLC3A2
5025,WWOX,MSH6
5026,WWOX,ACSL1
5027,WWOX,AIFM1
5028,WWOX,DLD
5029,WWOX,IARS
5030,WWOX,TFRC
5031,WWOX,ARF4
5032,WWOX,TXNDC11
5033,WWOX,RHOT2
5034,WWOX,MARS
5035,WWOX,SLC25A1
5036,WWOX,ACSL3
5037,WWOX,SAMHD1
5038,WWOX,SEC61A1
5039,WWOX,UMPS
5040,WWOX,PPP5C
5041,WWOX,LENG8
5042,WWOX,IRAK1
5043,WWOX,RARS
5044,WWOX,DNAJA2
5045,WWOX,MCCC2
5046,WWOX,ESYT2
5047,WWOX,SRPRB
5048,WWOX,FAF2
5049,WWOX,NDUFS3
5050,WWOX,ERLIN1
5051,WWOX,RPN2
5052,WWOX,TIMM23B
5053,WWOX,MSH2
5054,WWOX,TUBA4B
5055,WWOX,RAB13
5056,WWOX,PTPLAD1
5057,WWOX,LBR
5058,WWOX,RNH1
5059,WWOX,DPM1
5060,WWOX,TARDBP
5061,WWOX,TNPO1
5062,WWOX,TRIP6
5063,WWOX,RAB33B
5064,WWOX,SLC27A4
5065,WWOX,TIMM13
5066,WWOX,GEMIN4
5067,WWOX,PSMC1
5068,WWOX,PSMC5
5069,WWOX,SSR3
5070,WWOX,SFXN1
5071,WWOX,ATP5C1
5072,WWOX,STUB1
5073,WWOX,CPVL
5074,WWOX,ESYT1
5075,WWOX,ATAD3A
5076,WWOX,IPO7
5077,WWOX,TSG101
5078,WWOX,RFC2
5079,WWOX,HADHB
5080,WWOX,IQGAP2
5081,WWOX,HAT1
5082,WWOX,NSUN2
5083,WWOX,GNPAT
5084,WWOX,ALDH7A1
5085,WWOX,ARIH2
5086,WWOX,DDOST
5087,WWOX,ALDH18A1
5088,WWOX,SEC22B
5089,WWOX,CBWD1
5090,WWOX,POTEKP
5091,WWOX,USP9X
5092,WWOX,THEM6
5093,WWOX,CNP
5094,WWOX,GGCX
5095,WWOX,HSP90AB2P
5096,WWOX,HADHA
5097,WWOX,CAMK2D
5098,WWOX,RPLP0P6
5099,WWOX,ZC3HAV1
5100,WWOX,TMEM33
5101,WWOX,TUBB4A
5102,WWOX,SSR4
5103,WWOX,MLEC
5104,WWOX,TRAP1
5105,WWOX,SPTLC2
5106,WWOX,MMS19
5107,WWOX,HSD17B12
5108,WWOX,SFXN4
5109,WWOX,HSP90AA5P
5110,WWOX,SRPR
5111,WWOX,HK2
5112,WWOX,TTC4
5113,WWOX,PSMC2
5114,WWOX,MAGED1
5115,WWOX,ERLIN2
5116,WWOX,PSMD1
5117,WWOX,DLAT
5118,WWOX,BAG2
5119,WWOX,HPRT1
5120,WWOX,TUBB4B
5121,WWOX,PPM1F
5122,WWOX,CYFIP1
5123,WWOX,COPB2
5124,WWOX,COPB1
5125,WWOX,TECR
5126,WWOX,YTHDF2
5127,WWOX,ALDH3A2
5128,WWOX,HSPH1
5129,WWOX,RFC4
5130,WWOX,DNAJA3
5131,SEC23IP,WWOX
5132,SCAMP3,WWOX
5133,VOPP1,WWOX
5134,WWOX,SEC23IP
5135,WWOX,SCAMP3
5136,WWOX,VOPP1
5137,WWOX,SEC23IP
5138,WWOX,SCAMP3
5139,EZH2,CHD2
5140,EZH2,ZEB2
5141,EZH2,MECP2
5142,SUZ12,CHD2
5143,WWOX,TP73
5144,TP73,WWOX
5145,WWOX,TP73
5146,WWOX,TP73
5147,RECQL4,HNRNPU
5148,RECQL4,PIGT
5149,RECQL4,QARS
5150,RECQL4,SLC25A22
5151,RECQL4,TPP1
5152,DNM1,AMPH
5153,CSNK1A1,WDR45
5154,HABP4,PURA
5155,SERBP1,PURA
5156,GRB2,DNM1
5157,PTK2,DNM1
5158,ERBB4,WWOX
5159,DCPS,HNRNPU
5160,DCPS,DYNC1H1
5161,VCP,ALDH5A1
5162,MB21D1,PURA
5163,MB21D1,CHD2
5164,DNM1,GRB2
5165,GRB2,DNM1
5166,GRB2,DNM1
5167,RNF144A,CASK
5168,GPC1,HNRNPU
5169,REST,HNRNPU
5170,CASK,MASP2
5171,CASK,NPEPPS
5172,CTBP1,DEPDC5
5173,B4GALT1,DEPDC5
5174,DEPDC5,RAB1A
5175,DEPDC5,MAN1A1
5176,DEPDC5,SEC31A
5177,DEPDC5,IGF1R
5178,DEPDC5,GCNT2
5179,DEPDC5,TRAPPC13
5180,ARF1,DEPDC5
5181,CUL4A,DEPDC5
5182,DAZAP1,DEPDC5
5183,DEPDC5,TRAPPC2L
5184,BAZ1A,DEPDC5
5185,DEPDC5,SLC33A1
5186,DEPDC5,SLC39A7
5187,DEPDC5,HNRNPD
5188,DEPDC5,VPS53
5189,DEPDC5,NPRL2
5190,DEPDC5,IGF2R
5191,DEPDC5,SEC23B
5192,DEPDC5,RABGEF1
5193,DEPDC5,SEC23IP
5194,DEPDC5,NPRL3
5195,DEPDC5,TRAPPC5
5196,CARM1,DEPDC5
5197,DEPDC5,SEC24C
5198,DEPDC5,RICTOR
5199,DEPDC5,SAR1A
5200,ZFP36L2,HNRNPU
5201,DYNC1H1,RAE1
5202,DYNC1H1,USP11
5203,CNKSR2,SMURF2
5204,SMURF2,CNKSR2
5205,SMURF2,CNKSR2
5206,MYC,TPP1
5207,MYC,SPTAN1
5208,MYC,SLC25A22
5209,MYC,CHD2
5210,MYC,CTSD
5211,MYC,SLC2A1
5212,MYC,QARS
5213,MYC,HNRNPU
5214,MYC,DYNC1H1
5215,CTSB,CSTB
5216,SNX27,SLC2A1
5217,CDK9,HNRNPU
5218,CDK9,EEF1A2
5219,CDK9,SPTAN1
5220,SLC30A2,CTSD
5221,Prkaa1,DYNC1H1
5222,Prkab1,DYNC1H1
5223,HRAS,PLCB1
5224,HRAS,SLC35A2
5225,HRAS,TBC1D24
5226,KRAS,PLCB1
5227,KRAS,CASK
5228,KRAS,CDKL5
5229,NRAS,SLC35A2
5230,SCARB2,AP3S1
5231,SCARB2,AP3S2
5232,PDGFRB,SYNGAP1
5233,PDGFRB,SYNGAP1
5234,WDR76,SPTAN1
5235,WDR76,PURA
5236,WDR76,QARS
5237,HIST1H4A,SPTAN1
5238,HIST1H4A,PURA
5239,HIST1H4A,QARS
5240,HIST1H4A,PNKP
5241,HIST1H2BB,SPTAN1
5242,HIST1H2BB,PURA
5243,HIST1H2BB,QARS
5244,HIST1H2BB,PNKP
5245,HIST1H2AB,QARS
5246,HIST1H2AB,PNKP
5247,HIST1H2AB,CHD2
5248,HIST1H2AB,PURA
5249,HIST1H2AB,SPTAN1
5250,EZR,WDR45
5251,FBL,ALG13
5252,TGOLN2,CASK
5253,LAMP1,PLCB1
5254,RAB11A,PURA
5255,TGOLN2,SLC2A1
5256,BET1,GOSR2
5257,BET1,GOSR2
5258,BET1,SLC2A1
5259,CANX,WWOX
5260,EZR,CASK
5261,LAMP1,CASK
5262,RAB11A,SLC2A1
5263,RAB9A,SLC2A1
5264,TUBA1A,SLC25A22
5265,TGOLN2,WWOX
5266,TGOLN2,WWOX
5267,HIST1H3A,DYNC1H1
5268,CANX,WWOX
5269,GOLGA2,WWOX
5270,RAB9A,WWOX
5271,MRM1,POLG
5272,HSPD1,POLG
5273,PDK1,POLG
5274,TOMM20,TPP1
5275,TRMT61B,POLG
5276,MAD2L2,SLC25A22
5277,MAD2L2,SLC2A1
5278,GRWD1,ATP1A3
5279,GRWD1,QARS
5280,GRWD1,DYNC1H1
5281,GRWD1,EEF1A2
5282,GRWD1,SPTAN1
5283,GRWD1,SLC25A22
5284,KRT17,HNRNPU
5285,TFAP2C,WWOX
5286,WWOX,TFAP2C
5287,KIAA1429,PLCB1
5288,KIAA1429,DYNC1H1
5289,KIAA1429,CDKL5
5290,KIAA1429,SPTAN1
5291,KIAA1429,PRICKLE1
5292,KIAA1429,HDAC4
5293,KIAA1429,ZEB2
5294,KIAA1429,GNAO1
5295,KIAA1429,SZT2
5296,KIAA1429,DEPDC5
5297,KIAA1429,COL4A1
5298,KIAA1429,STXBP1
5299,KIAA1429,SIK1
5300,KIAA1429,CASK
5301,METTL3,HNRNPU
5302,METTL14,HNRNPU
5303,WTAP,HNRNPU
5304,METTL14,EEF1A2
5305,METTL14,SPTAN1
5306,METTL14,CTSD
5307,KIAA1429,DYNC1H1
5308,KIAA1429,SLC25A22
5309,KIAA1429,PIGT
5310,KIAA1429,EEF1A2
5311,KIAA1429,SPTAN1
5312,KIAA1429,HNRNPU
5313,KIAA1429,QARS
5314,WWOX,TFAP2C
5315,AMBRA1,SLC25A22
5316,EIF4B,HNRNPU
5317,USP18,EEF1A2
5318,MAGEF1,TPP1
5319,RC3H1,PURA
5320,RC3H1,HNRNPU
5321,RC3H2,SPTAN1
5322,RC3H2,PURA
5323,RC3H2,HNRNPU
5324,APBB2,WWOX
5325,APBB2,WWOX
5326,EPM2A,EPM2A
5327,EPM2A,PPP1R3C
5328,EPM2A,PPP1R3D
5329,EPM2A,NHLRC1
5330,SZT2,NPRL3
5331,SZT2,NPRL2
5332,SZT2,MIOS
5333,SZT2,WDR24
5334,DEPDC5,NPRL3
5335,DEPDC5,NPRL2
5336,DEPDC5,MIOS
5337,DEPDC5,WDR24
5338,DEPDC5,RRAGC
5339,DEPDC5,RRAGB
5340,SZT2,WDR59
5341,SESN2,SZT2
5342,SZT2,LAMP1
5343,SZT2,LAMP2
5344,SZT2,RAB7A
5345,SZT2,WDR59
5346,SZT2,DEPDC5
5347,SZT2,NPRL2
5348,SZT2,NPRL3
5349,SZT2,MIOS
5350,SZT2,WDR59
5351,SZT2,SEC13
5352,SZT2,SEH1L
5353,SZT2,SEC13
5354,SZT2,SEH1L
5355,BRCA2,DYNC1H1
5356,BRCA2,DYNC1H1
5357,ATG16L1,PURA
5358,CTDP1,SLC25A22
5359,PSMA3,EEF1A2
5360,PSMA3,EEF1A2
5361,ACTC1,DYNC1H1
5362,ACTC1,QARS
5363,ACTC1,SPTAN1
5364,ACTC1,SPTAN1
5365,ZBTB7A,HNRNPU
5366,PHB,DYNC1H1
5367,PHB,HNRNPU
5368,PHB,QARS
5369,TGFBR2,SPTAN1
5370,FAF1,HNRNPU
5371,EPM2A,ATXN1
5372,PRKD2,KCNA1
5373,PRKD2,EEF1A2
5374,RBX1,HNRNPU
5375,SSBP1,HNRNPU
5376,Bach1,DYNC1H1
5377,CASK,DNAJC5
5378,SLC6A1,DNAJC5
5379,DNAJC5,SLC6A1
5380,KCTD7,CUL3
5381,ARMC12,EEF1A2
5382,ARMC12,HNRNPU
5383,CCND1,DYNC1H1
5384,TMEM41B,HNRNPU
5385,TANK,PPT1
5386,CHEK2,HNRNPU
5387,NRAS,GOSR2
5388,NRAS,PLCB1
5389,NRAS,SLC35A2
5390,KRAS,GOSR2
5391,KRAS,PLCB1
5392,KRAS,SLC35A2
5393,DISC1,SPTAN1
5394,DISC1,CTSD
5395,TRPC6,ALDH5A1
5396,USP14,HNRNPU
5397,USP14,DYNC1H1
5398,USP14,QARS
5399,USP14,SPTAN1
5400,USP14,EEF1A2
5401,HIV2gp3,HNRNPU
5402,NR2C2,HNRNPU
5403,NR2C2,EEF1A2
5404,NR2C2,DYNC1H1
5405,NR2C2,CHD2
5406,NR2C2,QARS
5407,NR2C2,SLC2A1
5408,CEP97,KCTD7
5409,UBQLN2,CTSD
5410,UBQLN2,HNRNPU
5411,PPP1CC,CASK
5412,PPP1CC,CDKL5
5413,MTDH,STXBP1
5414,HDAC2,QARS
5415,HDAC2,DYNC1H1
5416,FBXW7,ZEB2
5417,ZEB2,FBXW7
5418,ZFYVE21,HNRNPU
5419,CSK,CHD2
5420,CSK,GRIN1
5421,CSK,HCN1
5422,GBF1,WDR45
5423,XRCC6,MECP2
5424,CTCF,HNRNPU
5425,SIK1,MAPT
5426,AGRN,EEF1A2
5427,AGRN,SPTAN1
5428,BMH2,HDAC4
5429,BMH1,HDAC4
5430,NHLRC2,TPP1
5431,SPRED2,CTSD
5432,BMH1,CTSD
5433,BMH2,CTSD
5434,DYNC1I2,DYNC1H1
5435,DYNC1I2,DYNC1H1
5436,DYNC1I2,DYNC1H1
5437,DCTN4,DYNC1H1
5438,DYNC1I2,DYNC1H1
5439,DYNC1I1,DYNC1H1
5440,DYNC1LI1,DYNC1H1
5441,DYNC1LI2,DYNC1H1
5442,DYNLRB1,DYNC1H1
5443,DYNLT1,DYNC1H1
5444,DYNC1I1,DYNC1H1
5445,DYNC1LI1,DYNC1H1
5446,DYNC1LI2,DYNC1H1
5447,NIN,DYNC1H1
5448,NINL,DYNC1H1
5449,CCDC88C,DYNC1H1
5450,CCDC88A,DYNC1H1
5451,BICD2,DYNC1H1
5452,HOOK3,DYNC1H1
5453,BICD2,DYNC1H1
5454,HOOK1,DYNC1H1
5455,HOOK3,DYNC1H1
5456,NIN,DYNC1H1
5457,NINL,DYNC1H1
5458,BMH1,GRIN2A
5459,BMH2,GRIN2A
5460,HDAC4,HIF1A
5461,ATG2A,WDR45
5462,ATG2A,WDR45
5463,FBXO38,ZEB2
5464,BMH1,GRIN2A
5465,BMH2,GRIN2A
5466,BMH1,HDAC4
5467,BMH2,HDAC4
5468,KCNA2,DLG4
5469,DLG4,CNTNAP2
5470,DLG4,KCNA2
5471,KCNA2,CNTNAP2
5472,ATXN3,DYNC1H1
5473,ATXN3,HNRNPU
5474,ATXN3,SLC25A22
5475,BRF1,HNRNPU
5476,KCNB1,VAPA
5477,KCNB1,VAPB
5478,VRK1,HNRNPU
5479,VRK3,HNRNPU
5480,CTSD,KDELC2
5481,TPP1,NDUFA9
5482,STXBP1,GRPEL1
5483,CTSD,GRHPR
5484,TPP1,BCKDHB
5485,TPP1,PON2
5486,OXCT1,STXBP1
5487,CTSD,DECR1
5488,TPP1,UQCRC1
5489,TPP1,LRPPRC
5490,STXBP1,SUCLG2
5491,TPP1,POR
5492,TPP1,HK1
5493,TPP1,NNT
5494,TPP1,ATP6V1A
5495,TPP1,NDUFS1
5496,TPP1,IDH2
5497,TPP1,P4HA1
5498,ECHS1,STXBP1
5499,TPP1,ATP2A2
5500,TPP1,UQCRC2
5501,TPP1,NDUFS3
5502,STXBP1,SH3BGRL3
5503,CTSD,MPST
5504,TPP1,NDUFV1
5505,CMPK1,STXBP1
5506,TPP1,HADH
5507,TPP1,ATP6V1B2
5508,TPP1,LRRC59
5509,STXBP1,SUCLA2
5510,TPP1,C21orf33
5511,TPP1,CANX
5512,TPP1,LONP1
5513,TPP1,APOE
5514,CTSD,ALDH7A1
5515,TPP1,GSTP1
5516,TPP1,NDUFS7
5517,TPP1,ASPH
5518,TPP1,LAMTOR2
5519,TPP1,CORO1C
5520,SUCLG1,STXBP1
5521,TPP1,VCP
5522,TPP1,TFRC
5523,SCARB2,VDAC3
5524,CTSD,RAB7A
5525,UBE2N,STXBP1
5526,TPP1,ATP5C1
5527,TPP1,ATP5B
5528,TPP1,ETFDH
5529,AGPS,TPP1
5530,NDUFS8,TPP1
5531,TPP1,EMC4
5532,TOMM40,SCARB2
5533,TPP1,CYC1
5534,STXBP1,BOLA3
5535,TPP1,SPR
5536,TPP1,MPST
5537,UCHL1,STXBP1
5538,CTSD,SQRDL
5539,CTSD,UQCRFS1
5540,GNAO1,HADHA
5541,TPP1,CORO1B
5542,TPP1,CYB5A
5543,TPP1,MCCC2
5544,TPP1,NDUFB11
5545,CYB5B,SCARB2
5546,GBAS,HNRNPU
5547,HK1,SCARB2
5548,MTX1,SPTAN1
5549,VDAC1,SPTAN1
5550,SCARB2,TOMM22
5551,SPTAN1,TOMM22
5552,HIST1H4A,PNKP
5553,HIST1H4A,CHD2
5554,HIST1H4A,HNRNPU
5555,HIST1H4A,MECP2
5556,PSMD14,EEF1A2
5557,GRIN1,GRIN2A
5558,GRIN1,DLG4
5559,GRIN2A,DLG4
5560,GRIN2A,DLG4
5561,GRIN2B,CAMK2A
5562,APEX1,HNRNPU
5563,APEX1,HNRNPU
5564,APEX1,HDAC4
5565,APEX1,ALG13
5566,APEX1,CASK
5567,APEX1,QARS
5568,APEX1,TPP1
5569,APEX1,IQSEC2
5570,APEX1,ASAH1
5571,APEX1,SLC35A2
5572,APEX1,PLCB1
5573,APEX1,WDR45
5574,APEX1,ST3GAL3
5575,APEX1,SCARB2
5576,APEX1,POLG
5577,APEX1,CTSD
5578,CTSD,MAPT
5579,HTT,PNKP
5580,ATXN3,PNKP
5581,PNKP,ATXN3
5582,PNKP,HAP1
5583,PNKP,HTT
5584,PNKP,POLR2A
5585,PNKP,LIG3
5586,PNKP,CREBBP
5587,PNKP,TAF4
5588,POLR2A,PNKP
5589,HTT,PNKP
5590,ATXN3,PNKP
5591,DYRK1A,SPTAN1
5592,GABRA2,GABRG2
5593,IFITM3,QARS
5594,IRF2,PNKP
5595,OASL,HNRNPU
5596,OASL,PURA
5597,IRF7,DYNC1H1
5598,IRF7,QARS
5599,P2RY6,PIGT
5600,P2RY6,PURA
5601,SCARB2,ABCD3
5602,SCARB2,ACTBL2
5603,SCARB2,ACTL6A
5604,SCARB2,ACTR1A
5605,SCARB2,ACTR2
5606,SCARB2,ACTR3
5607,SCARB2,ALPI
5608,SCARB2,ARHGAP11A
5609,SCARB2,ARPC1B
5610,SCARB2,ARPC2
5611,SCARB2,ARPC3
5612,SCARB2,ARPC4
5613,SCARB2,ATAD3B
5614,SCARB2,ATP6V0D1
5615,SCARB2,BCAS2
5616,SCARB2,BSG
5617,SCARB2,BST2
5618,SCARB2,C11orf98
5619,SCARB2,CACNA2D1
5620,SCARB2,CAPZA1
5621,SCARB2,CAPZB
5622,SCARB2,CD109
5623,SCARB2,CEBPZ
5624,SCARB2,CLU
5625,SCARB2,CNP
5626,SCARB2,COL5A1
5627,SCARB2,CTTN
5628,SCARB2,DDX23
5629,SCARB2,DDX50
5630,SCARB2,DDX54
5631,SCARB2,DHX15
5632,SCARB2,DKC1
5633,SCARB2,DST
5634,SCARB2,DSTN
5635,SCARB2,EBNA1BP2
5636,SCARB2,EFTUD2
5637,SCARB2,EXOSC2
5638,SCARB2,EXOSC9
5639,SCARB2,FAM101B
5640,SCARB2,FLNA
5641,SCARB2,FLNB
5642,SCARB2,FLOT1
5643,SCARB2,GALNT2
5644,SCARB2,GBA
5645,SCARB2,GCDH
5646,SCARB2,GNL2
5647,SCARB2,GSTP1
5648,SCARB2,PALM2-AKAP2
5649,SCARB2,HSP90AB2P
5650,SCARB2,HSPB1
5651,SCARB2,IMPDH2
5652,SCARB2,INF2
5653,SCARB2,ITPR1
5654,SCARB2,ITPR3
5655,SCARB2,KIAA1671
5656,SCARB2,KRT18
5657,SCARB2,KTN1
5658,SCARB2,L2HGDH
5659,SCARB2,LAMB1
5660,SCARB2,LAS1L
5661,SCARB2,LMO7
5662,SCARB2,LRCH3
5663,SCARB2,MKI67
5664,SCARB2,MTX2
5665,SCARB2,MYO19
5666,SCARB2,MYO1C
5667,SCARB2,NAT10
5668,SCARB2,NFKB2
5669,SCARB2,NIP7
5670,SCARB2,NKRF
5671,SCARB2,NOC2L
5672,SCARB2,NOL6
5673,SCARB2,NONO
5674,SCARB2,NOP56
5675,SCARB2,NOP58
5676,SCARB2,NSA2
5677,SCARB2,NUMA1
5678,SCARB2,PCM1
5679,SCARB2,PDCD11
5680,SCARB2,PDCD6
5681,SCARB2,PEX14
5682,SCARB2,PGAM5
5683,SCARB2,PICALM
5684,SCARB2,PLEKHG3
5685,SCARB2,POLR1C
5686,SCARB2,POLRMT
5687,SCARB2,PPAN
5688,SCARB2,PPP1CA
5689,SCARB2,PRDX5
5690,SCARB2,PRPF6
5691,SCARB2,PRPF8
5692,SCARB2,PSAT1
5693,SCARB2,RAD50
5694,SCARB2,RBM17
5695,SCARB2,RFC5
5696,SCARB2,RPS27L
5697,SCARB2,RSL1D1
5698,SCARB2,SAMM50
5699,SCARB2,SDHA
5700,SCARB2,SF3A3
5701,SCARB2,SF3B1
5702,SCARB2,SF3B3
5703,SCARB2,SFPQ
5704,SCARB2,SMU1
5705,SCARB2,SNRPB
5706,SCARB2,SPTAN1
5707,SCARB2,SPTBN1
5708,SCARB2,SPTBN2
5709,SCARB2,SRP72
5710,SCARB2,SRRM1
5711,SCARB2,SRSF6
5712,SCARB2,SSFA2
5713,SCARB2,SURF6
5714,SCARB2,SYNPO
5715,SCARB2,THOC7
5716,SCARB2,THRAP3
5717,SCARB2,TMOD1
5718,SCARB2,TOP2A
5719,SCARB2,TPM2
5720,SCARB2,TPM4
5721,SCARB2,TRIOBP
5722,SCARB2,TWF1
5723,SCARB2,TWF2
5724,SCARB2,WDR18
5725,SCARB2,XRCC5
5726,SCARB2,XRCC6
5727,SCARB2,LYAR
5728,SLC15A3,PIGT
5729,UNC93B1,PIGT
5730,NAPA,GOSR2
5731,VAMP5,GOSR2
5732,BST2,PIGT
5733,TIAF1,WWOX
5734,WWOX,TIAF1
5735,WWOX,TP53
5736,GRIN1,APLP1
5737,GRIN1,APLP2
5738,GRIN2B,APLP1
5739,GRIN2B,APLP2
5740,GRIN2A,APLP1
5741,GRIN2A,APLP2
5742,SNRNP70,HNRNPU
5743,SNRNP70,PURA
5744,SNRNP70,SPTAN1
5745,SYN1,SYN1
5746,SYN1,SYN1
5747,CUL4A,PNPO
5748,DCAF4,CTSD
5749,CTSD,MBP
5750,CTSD,PLP1
5751,AGK,SLC2A1
5752,Dppa3,ATP1A2
5753,Dppa3,EEF1A2
5754,Dppa3,HNRNPU
5755,APP,GRIN1
5756,GRIN1,APP
5757,GRIN1,APP
5758,APP,GRIN2A
5759,APP,GRIN2B
5760,GRIN2A,GRIN1
5761,GRIN2A,APP
