,GENE,INTERACTORS
126,FLG,"FLG,MCL1,CDC20,FGFR1,FGFR1,FGFR2,FGFR1,PTK6,FLG,HNRNPA1,FGF6,FGFR1,CRK,FGFR1,C16orf58,FGFR1,FLG,USP1,Fgfr1,METAP2,FGF9,FGFR1,FGFR1,TGFBR2,FGFR1,TNK2,FGF5,FGFR1,FLG,KIR3DS1,FGF10,FGFR1,AL133330.1,FGFR1,FGFR1,RP11-21A7A.2,FGFR1,RP11-298J23.2,FGFR1,JAK2,FGF3,FGFR1,FGFR1,GAD1,FGFR1,RP11-385F5.1,FGFR1,UNQ3027/PRO9828,FGFR1,HDCGA21P,FLG,PI4KA,FGFR1,RP11-759L5.3,FGFR1,TMEM30B,FCGRT,FGFR1,FGFR1,STAT3,FGF8,FGFR1,FGFR1,UBC,FGFR1,TSPAN3,FGFR1,LITAF,FGFR1,LDLRAD4,FGFR1,PPP2R1B,EZH2,FLG,FGFR1,PIK3R1,FGFR1,UNQ161/PRO187,FGFR1,UNQ296/PRO336,FGFR1,UNQ1867/PRO4303,FGFR1,NCK2,FGFR1,LTBR,FGFR1,HSP90AA1,FGFR1,TPCN2,FGFR1,PKM,CD79B,FGFR1,FLG,OK/SW-cl.84,FLG,ZSCAN12,FGFR1,hCG_2022374,FLG,RP11-461N23.8,EPHA4,FGFR1,FLG,UNQ1888/PRO4333,C14orf37,FGFR1,C21orf59,FLG,FGFR1,RTN1,FGFR1,RP11-393H10.3,FLG,GMCL1,FLG,STK16,FGFR1,NCAM1,FGFR1,GRB14,FLG,RP11-297A16.3,FGFR1,RP11-6J24.1,FGFR1,RP11-228B15.5,FGFR1,VAV1,FGFR1,UNQ305/PRO346,Fgfr1,GZMB,FGFR1,SOS1,FGFR1,NCK1,FGFR1,KAL1,FGFR1,RP11-3J10.3,FGFR1,TENC1,EVI2A,FGFR1,FGFR1,PDP1,FGFR1,OK/SW-cl.35,FGFR1,GOLGA7B,FGFR1,FGFR1,FGFR1,KPNB1,FGF2,FGFR1,FGFR1,SCN3B,FGFR1,HTR1A,FGFR1,PIK3R2,AKT1,FGFR1,ERBB3,FGFR1,FGFR1,UNQ598,CREBBP,FGFR1,FDPS,FGFR1,FLG,UCP2,FGF1,FGFR1,FLG,TUBG1,FGFR1,PVRL1,Fgfr1,HDLBP,FGFR1,FRS2,C19orf45,FGFR1,FGFR1,UNQ3098/PRO10075,FAM8A1,FGFR1,CDH1,FGFR1,FGFR1,UNQ256/PRO293,FLG,RP11-101E13.2,Fgfr1,HOMEZ,FLG,RP3-417M14.2,FGFR1,PIG53,FGFR1,RTN3,FGFR1,RP1-12G14.8,DLK1,FGFR1,FGFR1,RP3-511B24.2,FGFR1,UNQ316/PRO361,FLG,HSPC057,FGFR1,UNQ160/PRO186,FGFR1,YES1,FGFR1,RP11-492M19.2,FGFR1,ITK,FGFR1,RP3-503F13.3,BNIP2,FGFR1,FGFR1,SLA,FLG,Z69720.1-002,CGI-35,FLG,FGFR1,RES4-23,FGFR1,L1CAM,FGFR1,RP5-823N20.1"
127,IRAK3,"IRAK2,IRAK3,IRAK3,MYD88,HUSSY-29,IRAK3,CD14,IRAK3,IRAK3,NTRK3,ADH1B,IRAK3,HOXB7,IRAK3,IRAK3,LDB1,IRAK3,RP11-54A4.6,IRAK3,TRAF6,FOLR1,IRAK3,IRAK3,NONO,HSP90AA1,IRAK3,IRAK1,IRAK3,IRAK3,RP11-210N13.4,IRAK3,RP11-7O11.6,IRAK3,MSTP026,CDCA5,IRAK3"
128,TMTC2,"CUL3,TMTC2,PCDHB11,TMTC2,PCDHGB1,TMTC2"
129,MMP14,"MMP14,TIMP2,MMP14,UNQ409/PRO771,C1QBP,MMP14,CCDC155,MMP14,LUM,MMP14,MMP14,hCG_1980470,MMP14,RRAD,MMP14,PLLP,LRP1,MMP14"
130,IQGAP1,"IQGAP1,RP3-361I14.2,IQGAP1,UBASH3B,BRAF,IQGAP1,ANXA2,IQGAP1,IQGAP1,PRPSAP2,IQGAP1,RPA1,IQGAP1,RP1-121G13.4,CORO1C,IQGAP1,IQGAP1,MEN1,IQGAP1,PNAS-22,IQGAP1,RP1-302G2.1,IQGAP1,MIG5,CBL,IQGAP1,IQGAP1,RP1-184J9.3,IQGAP1,TRAP1,IQGAP1,RP11-5F19.1,IQGAP1,RP24-313J18.2,DNM1L,IQGAP1,IQGAP1,SPTBN2,IQGAP1,Lima1,EIF4G1,IQGAP1,CLTB,IQGAP1,GOLIM4,IQGAP1,HSPA5,IQGAP1,IQGAP1,RP1-319D22.1,IQGAP1,XX-FW83128A1.1,IQGAP1,RP1-179N16.5,IQGAP1,RP3-470L14.2,EIF2S3,IQGAP1,DVL2,IQGAP1,IQGAP1,RP11-317F20.1,IQGAP1,MYO1B,IQGAP1,RP11-244N9.1,BASP1,IQGAP1,IQGAP1,PPARGC1A,DDX19B,IQGAP1,CLINT1,IQGAP1,IQGAP1,RP11-324E23.2,IQGAP1,NPHP1,IQGAP1,RP5-1009H6.1,IQGAP1,MAP2K2,IQGAP1,LRP6,IQGAP1,PTBP1,IQGAP1,RP11-54K16.1,ACTN1,IQGAP1,IQGAP1,RP11-477J21.1,IQGAP1,PPP1R12A,IQGAP1,PRKACA,IQGAP1,KBTBD7,AKT1,IQGAP1,IQGAP1,NTRK1,IQGAP1,RP11-520M5.1,IQGAP1,RP11-574K11.6,IQGAP1,SNW1,IQGAP1,MAPK3,IQGAP1,RP1-68O2.1,IQGAP1,PPP1R12B,IQGAP1,TRPC4AP,DADB-110M10.1,IQGAP1,DSG1,IQGAP1,IQGAP1,MYO1C,IQGAP1,RP11-16N10.1,IQGAP1,RP11-1000B6.5,CCDC8,IQGAP1,IQGAP1,RP11-350O14.7,IQGAP1,ZDHHC5,IQGAP1,U2AF2,IQGAP1,OK/SW-cl.40,IQGAP1,SYNPO,IQGAP1,RP11-534G20.1,IQGAP1,PPP1CB,ARHGEF17,IQGAP1,IQGAP1,OBSL1,CDKN2A,IQGAP1,IQGAP1,RP11-480K16.2,IQGAP1,MAP2K1,IQGAP1,PDLIM7,IQGAP1,NEXN,IQGAP1,SSFA2,IQGAP1,SPECC1L,IQGAP1,MYL10,IQGAP1,PLEC,DAAP-285E11.2,IQGAP1,CDH1,IQGAP1,FBXO25,IQGAP1,IQGAP1,hCG_1778014,IQGAP1,PPP1R9B,IQGAP1,USP46,IQGAP1,PRO0992,ARPC4,IQGAP1,IQGAP1,ISG15,IQGAP1,MYO5B,ACTB,IQGAP1,IQGAP1,MYH10,IQGAP1,NDUFA9,IQGAP1,SDHB,COBL,IQGAP1,HSPC322,IQGAP1,IQGAP1,RP1-224A6.5,IQGAP1,NCKIPSD,IQGAP1,RP11-205M9.1,IQGAP1,TSG101,IQGAP1,SIPA1L3,IQGAP1,RUVBL1,IQGAP1,hCG_2029577,DBN1,IQGAP1,IQGAP1,RP4-547C9.3,CEP76,IQGAP1,IQGAP1,SIRT7,IQGAP1,RP5-823N20.1,IQGAP1,RAP1A,IQGAP1,RPTOR,IQGAP1,OFD1,IQGAP1,RP4-609B14.1,IQGAP1,PTGR2,IQGAP1,PPP2R2C,CYBRD1,IQGAP1,EPS15,IQGAP1,ACTN4,IQGAP1,IQGAP1,TMOD3,IQGAP1,RP4-657E11.7,IQGAP1,MYO1E,AP2A2,IQGAP1,IQGAP1,PIK3C2A,DAPK3,IQGAP1,IQGAP1,RP11-262P20.3,IQGAP1,TGFBR2,CUL7,IQGAP1,IQGAP1,PEX14,ACTG1,IQGAP1,CYBB,IQGAP1,IQGAP1,RP11-112J3.4,HECTD1,IQGAP1,IQGAP1,PP2593,IQGAP1,RP11-332E3.2,IQGAP1,RP23-286N21.1,CYP1A1,IQGAP1,ECH1,IQGAP1,IQGAP1,SPTBN1,IQGAP1,RPS6KC1,IQGAP1,RP3-511E16.1,IQGAP1,SSH2,IQGAP1,MPRIP,CDK15,IQGAP1,IQGAP1,NAP1L5,CFL1,IQGAP1,IQGAP1,NXF1,IQGAP1,Tpm1,CLTC,IQGAP1,IQGAP1,LA16c-358B7.1,CORO2A,IQGAP1,IQGAP1,MYO18A,CDK2,IQGAP1,IQGAP1,PARVA,IQGAP1,RP4-657D16.2,IQGAP1,RCC2,IQGAP1,LRRK2,IQGAP1,YGL106W,IQGAP1,RP11-74C1.3,AFAP1,IQGAP1,HRIHFB2122,IQGAP1,IQGAP1,WASL,IQGAP1,LRRFIP1,IQGAP1,USP7,IQGAP1,PP624,HOXB5,IQGAP1,DAB2,IQGAP1,IQGAP1,TP53,IQGAP1,RP11-553L6.5,ANXA5,IQGAP1,IQGAP1,LIMCH1,FLNB,IQGAP1,ACTR3,IQGAP1,CTTN,IQGAP1,IQGAP1,TPM1,ARPC3,IQGAP1,HRIHFB2017,IQGAP1,IQGAP1,VCAM1,IQGAP1,MYO5A,IQGAP1,MYO19,EZR,IQGAP1,CEP57,IQGAP1,Cdk1,IQGAP1,CLIP1,IQGAP1,IQGAP1,UQCRQ,IQGAP1,SPTAN1,IQGAP1,MYO5C,IQGAP1,MISP,IQGAP1,WDR1,IQGAP1,SMC3,IQGAP1,RP4-776P7.1,IQGAP1,PPP2R2D,Calml3,IQGAP1,IQGAP1,LGR4,CLTA,IQGAP1,CAPZA2,IQGAP1,IQGAP1,SIPA1L1,IQGAP1,VCP,INPPL1,IQGAP1,IQGAP1,MYL3,CDK4,IQGAP1,IQGAP1,S100B,IQGAP1,TES,EGFR,IQGAP1,IQGAP1,PSMA1,ACTR2,IQGAP1,IQGAP1,MCM2,IQGAP1,PRO1101,IQGAP1,MAPK1,CCT2,IQGAP1,IQGAP1,TPM4,FN1,IQGAP1,AIMP1,IQGAP1,CORO1B,IQGAP1,CFL2,IQGAP1,IQGAP1,MROH6,IQGAP1,MAGEA4,IQGAP1,Nbla00307,IQGAP1,MYL1,IQGAP1,QARS,IQGAP1,PTK2,HNRNPA1,IQGAP1,CCAR2,IQGAP1,IQGAP1,PPP1CC,IQGAP1,SOD1,IQGAP1,RPLP0,IQGAP1,SIPA1,CALM1,IQGAP1,IQGAP1,RP11-470J20.3,IQGAP1,ITGA4,IQGAP1,LRRFIP2,AL133330.1,IQGAP1,ARF6,IQGAP1,IQGAP1,SORBS2,DSG2,IQGAP1,IQGAP1,RPS6KB2,IQGAP1,PRO2446,IQGAP1,PACSIN3,FLII,IQGAP1,IQGAP1,KDR,IQGAP1,OK/SW-cl.35,GRB2,IQGAP1,AKAP5,IQGAP1,AP2A1,IQGAP1,IQGAP1,RPA3,IQGAP1,RP1-286D6.3,IQGAP1,RP11-175D17.1,IQGAP1,MYL6B,IQGAP1,RP11-108L7.8,AP2M1,IQGAP1,IQGAP1,RP1-3J17.2,IQGAP1,RAI14,IQGAP1,MYL6,IQGAP1,RP5-1163J1.2,IQGAP1,PLEKHG3,GAS2L1,IQGAP1,IQGAP1,RP11-184B22.1,IQGAP1,Smc3,IQGAP1,YWHAQ,GS1-120K12.1,IQGAP1,IQGAP1,PPP1CA,IQGAP1,TWF1,DIAPH1,IQGAP1,IQGAP1,RP11-307C12.1,IQGAP1,RP11-413M3.10,GGPS1,IQGAP1,IQGAP1,PIK3R2,IQGAP1,SPECC1"
131,PHKB,"PHKB,RP5-1009E24.6,PHKB,RP5-890O15.2,CAMK2B,PHKB,NTRK1,PHKB,PHKB,hCG_2033729,LGALS3BP,PHKB,PHKB,RP13-228J13.4,CORO1B,PHKB,PHKB,TULP3,AURKB,PHKB,PHKB,RP4-754E20__B.2,PHKB,UBE3A,CALM1,PHKB,DCP2,PHKB,CALM1,Phkb,Ndc80,PHKB,PHKB,RP5-1121H13.2,PHKB,RP11-2C24.4,PHKB,Ppp1r3b,PHKB,RP5-914N13.2,PHKB,TP53,DOK4,PHKB,HERC2,PHKB,BRAF,PHKB,HNRNPC,PHKB,CORO1C,PHKB"
132,MED13,"CDK8,MED13,MED13,MED29,MED13,RP5-914N13.2,MED13,TSC22D2,MED13,RP11-323H21.4,MED1,MED13,MED13,MED14,MED13,MED15,L6,MED13,MED13,MED19,CASP10,YDR443C,FKSG20,MED13,MED13,MED18,MED13,RANBP2,MED13,TRRAP,MED13,TCBAP0758,MED13,MED16,EFTUD2,MED13,MED13,MED6,MED13,RP23-414L19.3,MED12,MED13,MED13,QKI,MED13,MED7,MED13,TCL1B,MED13,MED24,MED13,PRPF8,MED13,RP11-90M2.2,HIF1A,MED13,FBXW7,MED13,MED13,RP1-92O14.5,MED13,RP1-199J3.1,MED13,SREBF1,MED13,MED21,MED13,RP11-169I2.1,KL04P,MED13,MED13,RP11-346C16.5,MED13,VDR,MED13,TRIP4,MED13,MED30,MED13,MED9,MED13,RP1-130E4.1,MED13,MED17,MED13,RP11-541N10.2,MED13,RP11-71J12.1,MED13,NR1I3,MED13,MED26"
133,ASXL3,"ASXL3,hucep-6,ASXL3,CLK1"
134,ALPK2,
135,NLRP8,
136,MSH6,"HYOU1,MSH6,MSH6,NCL,MSH6,RP1-319D22.1,MSH6,RP11-172F4.1,MSH6,PRKDC,MSH6,POLE,MSH6,SIRT6,BARD1,MSH6,MSH6,RAD21,MSH6,RP23-151A15.2,GANAB,MSH6,MSH6,NTRK1,MRE11A,MSH6,CHD8,MSH6,MLH1,MSH6,MSH6,PMS1,MSH6,RP11-181G12.1,MSH6,STX3,MSH6,NBN,MSH6,SUPT16H,MSH6,RFC1,MSH6,SLX4,MSH6,PCNA,MSH6,RP11-396C23.1,MSH6,tcag7.704,HSD5,MSH6,CREBBP,MSH6,CLSPN,MSH6,AKR7A2,MSH6,CUL3,MSH6,CSNK2A1,MSH6,MSH6,RP13-886N14.3,MSH6,RP1-132F21.1,CTA-216E10.7,MSH6,MSH6,SNW1,MSH6,PRDX2,HSPC057,MSH6,ATR,MSH6,HDAC11,MSH6,BRCA1,MSH6,MSH6,PMS2,MSH6,RP1-85F18.1,MSH6,SMARCAD1,MSH6,RP11-66D17.10-003,MSH6,XRCC5,CHAF1A,MSH6,MSH6,RP23-12I13.1,MSH6,RAD51,MSH6,RP4-534D1.2,FAF2,MSH6,ATM,MSH6,MSH6,TP53,MSH6,ZNF746,MSH6,SIRT7,MSH6,PARP2,MSH2,MSH6,MSH6,RAD1,DADB-104B20.2,MSH6,MSH6,POLK,BLM,MSH6,MSH6,RP11-291L19.4,DECR1,MSH6,KIAA1191,MSH6,ANKRD17,MSH6,MSH3,MSH6,ATP6V1B2,MSH6,FEN1,MSH6,MSH6,RNF126,MSH6,UNK,MSH6,SUPT5H,MSH6,TOPBP1,IB3089A,MSH6,MSH6,RP6-29D12.1,MSH6,RP11-15I11.1,AIRE,MSH6,MSH6,RAD9A,CHEK1,MSH6,MSH6,RAD50,MSH6,RUSC2,MSH6,RPS6KB2,CASP4,MSH6,FBXO25,MSH6,FWP006,MSH6,MSH6,SMC3,MSH6,MYC"
137,RIF1,"NOC2L,RP11-96K19.1,HIST3H3,RP11-96K19.1,RP11-96K19.1,SMCHD1,RP11-537A6.8,RP11-96K19.1,GRB2,RIF1,RP11-96K19.1,UNQ767/PRO1560,RIF1,SUCLG1,RP11-96K19.1,WWC1,RP11-96K19.1,RP4-669K10.2,PRDX2,RIF1,INSL6,RP11-48C7.4,RP11-573G6.1,RP11-96K19.1,APLP1,RP11-96K19.1,RIF1,RP3-329L24.1,PSMC3,RP11-96K19.1,HSPB3,RP11-96K19.1,PPP2R1A,RIF1,NOTCH1,RIF1,RIF1,SIRT3,RP11-96K19.1,RPLP1,Heatr2,RIF1,RP11-96K19.1,TRBV2,AKR1C3,RP11-96K19.1,RP11-338C15.1,RP11-96K19.1,RP11-96K19.1,TBL1Y,KLK10,RP11-96K19.1,A-152E5.7,RP11-96K19.1,PIG4,RP11-96K19.1,FOXG1,RIF1,INSL6,RP11-432J22.3,GSTM4,RP11-96K19.1,RIF1,RP11-298E9.1,RP11-96K19.1,TK1,FOXE1,RIF1,RIF1,UNQ714/PRO1377,EMILIN1,RP11-96K19.1,PPP1R3A,RIF1,KBTBD7,RP11-96K19.1,FXR1,RP11-96K19.1,RIF1,USP37,RP11-523H24.2,RP11-96K19.1,CBX5,RP11-96K19.1,RP11-96K19.1,SUPT4H1,RHOH,RP11-96K19.1,RP11-96K19.1,TDGF1,ASF1B,RIF1,PPARG,RP11-96K19.1,RARA,RP11-96K19.1,INSL6,WBP5,ETHE1,RP11-96K19.1,PIN1,RP11-96K19.1,RAB27A,RP11-96K19.1,RIF1,RP4-534D1.1,DNAJC13,RP11-96K19.1,RP11-96K19.1,UBE2V2,COX17,RP11-96K19.1,PPP1CA,RIF1,PPP1CB,RIF1,RIF1,UNQ712/PRO1375,AZIN2,RP11-96K19.1,OSBPL5,RP11-96K19.1,KAT5,RP11-96K19.1,INSL6,PPM1A,HSPA5,INSL6,CUL7,RIF1,RP11-47A8.3,RP11-96K19.1,MRPS6,RP11-96K19.1,RIF1,RP11-115D7.2,NCAPH2,RP11-96K19.1,RIF1,VCP,RP11-71A24.1,RP11-96K19.1,GC,RP11-96K19.1,PSMD11,RP11-96K19.1,INSL6,PRO0852,RP11-96K19.1,RP23-139P21.1,POT1,RIF1,RP11-96K19.1,WDR62,RP11-126K1.7,RP11-96K19.1,RP1-142L7.4,RP11-96K19.1,RIF1,UNQ6505/PRO21383,Ncstn,RIF1,PFDN1,RP11-96K19.1,RP11-96K19.1,ZNF24,RP11-96K19.1,SULT1E1,PRR20E,RP11-96K19.1,DAQB-109B10.1,RP11-96K19.1,OLFM2,RP11-96K19.1,NUDT21,RIF1,RP11-96K19.1,SAT1,KLHL40,RP11-96K19.1,RP11-442H21.1,RP11-96K19.1,CBX1,RP11-96K19.1,RIF1,UNQ326/PRO386,PCDHGA5,RP11-96K19.1,RP11-399O19.7,RP11-96K19.1,CPE,RP11-96K19.1,BRD7,RP11-96K19.1,INSL6,MKLN1,RNF10,RP11-96K19.1,RP11-96K19.1,THRB,EED,RIF1,RP11-260L6.1,RP11-96K19.1,RP11-296L22.3,RP11-96K19.1,RIF1,RP11-130L10.1,RORA,RP11-96K19.1,HMOX2,RP11-96K19.1,IKZF5,RP11-96K19.1,PPP1CC,RIF1,MRPS12,RP11-96K19.1,RP11-124N14.1,RP11-96K19.1,PNP,RP11-96K19.1,PP1845,RP11-96K19.1,INSL6,RANBP10,RP11-96K19.1,UNQ604/PRO1190,RP11-96K19.1,TAF1D,FOXB1,RIF1,HAP1,RP11-96K19.1,PAFAH1B3,RP11-96K19.1,RP11-96K19.1,RP11-96K19.1,KAT7,RP11-96K19.1,FSTL1,INSL6,PIAS4,RP11-96K19.1,RP11-269C23.2,RP11-96K19.1,PPP1R7,RIF1,DQX1,RP11-96K19.1,CETN3,RP11-96K19.1,DDX42,RP11-96K19.1,CLN3,RIF1,MNAT1,RP11-96K19.1,RFPL4B,RP11-96K19.1,INSL6,S863-2,MRGBP,RIF1,MTHFSD,RP11-96K19.1,RP11-550P23.1,RP11-96K19.1,CKMT2,RP11-96K19.1,CDKN1A,RP11-96K19.1,RP11-96K19.1,RP11-98L5.3,RP11-96K19.1,S100A8,HIST1H2BG,RP11-96K19.1,PDCD5,RP11-96K19.1,RP11-96K19.1,RP4-547C9.3,CGI-95,RP11-96K19.1,AMOT,RIF1,MLLT3,RP11-96K19.1,RP11-96K19.1,RP3-383J4.3,RFC5,RP11-96K19.1,CCDC106,RP11-96K19.1,RIF1,RP1-319D22.1,RP11-406H21.1,RP11-96K19.1,MPHOSPH6,RP11-96K19.1,INSL6,POTEF,CARD8,RP11-96K19.1,ATP1B1,RP11-96K19.1,FP1477,INSL6,RP11-96K19.1,UNQ718/PRO1382,PFN1,RP11-96K19.1,Ppp1cb,RIF1,RP1-261G23.6,RP11-96K19.1,ANKRD24,RP11-96K19.1,MRPL50,RIF1,CHRM4,RIF1,RP11-96K19.1,SNRPN,JM26,RP11-96K19.1,Bmpr1a,RIF1,RIF1,RP13-444K19.2,CTA-216E10.8,RP11-96K19.1,HDAC11,RIF1,HSPE1,RP11-96K19.1,RP11-96K19.1,RP4-614O4.1,CHD3,RP11-96K19.1,CHAF1B,RP11-96K19.1,RIF1,SNW1,FEZ1,RP11-96K19.1,HAUS5,RP11-96K19.1,PPM1G,RP11-96K19.1,PRMT1,RP11-96K19.1,RP11-96K19.1,RP4-769N13.4,MVD,RP11-96K19.1,RIF1,RP11-533E19.1,RP11-101O6.4,RP11-96K19.1,PSG9,RP11-96K19.1,FOXL1,RIF1,RP1-130E4.1,RP11-96K19.1,RP11-96K19.1,STX5,PP8000,RIF1,H37,RP11-96K19.1,RP11-96K19.1,TGIF1,RP11-316M1.1,RP11-96K19.1,LAMTOR5,RP11-96K19.1,RP11-96K19.1,SPG7,OK/SW-cl.11,RP11-96K19.1,RIF1,SMARCD1,PCDHB11,RP11-96K19.1,CRADD,RP11-96K19.1,CALR,RP11-96K19.1,RP1-224A6.5,RP11-96K19.1,HIST1H3A,RP11-96K19.1,RP11-278J17.2,RP11-96K19.1,HSPB1,RP11-96K19.1,PLEKHA4,RP11-96K19.1,RP11-96K19.1,RRM1,INSL6,RMND5A,ALKBH3,RIF1,ID2,RP11-96K19.1,RP11-96K19.1,SPINT2,GID4,INSL6,RP11-625L16.4,RP11-96K19.1,NR3C1,RP11-96K19.1,RIF1,SIRT7,ACIN1,INSL6,RP11-96K19.1,TSSC1,OBSL1,RIF1,NRBP1,RP11-96K19.1,INSL6,LRP2,RIF1,Tmed10,CRCT1,RP11-96K19.1,FOXC2,RIF1,RP11-2K17.2,RP11-96K19.1,RP11-96K19.1,SMN1,GID8,INSL6,RP11-114M11.1,RP11-96K19.1,PCDHA4,RP11-96K19.1,RIF1,RP11-54H19.1,BRMS1,RP11-96K19.1,BARD1,RP11-96K19.1,RP11-96K19.1,RPL37A,IL17RA,RP11-96K19.1,NCKIPSD,RP11-96K19.1,GIT1,RP11-96K19.1,KCNE3,RP11-96K19.1,HSD48,RP11-96K19.1,PSMD2,RP11-96K19.1,MYC,RIF1,PSEC0006,RIF1,LAMP3,RIF1,HLC10,INSL6,POLR3F,RP11-96K19.1,RP11-96K19.1,SERPINB9,RIF1,TMED9,CASC1,RP11-96K19.1"
138,TNS1,"MSTP091,YWHAZ,MSTP091,RP11-143H17.2,DTNB,MSTP091,MSTP091,SNTB2,MSTP091,RP11-115J22.1,MSTP091,NPHP1,MSTP091,PPP1CC,GS1-19O24.1,MSTP091,MSTP091,TENC1,MSTP091,OSGEP,MSTP091,SORBS3,MSTP091,SNTB1,HSPC142,MSTP091,CSK,MSTP091,MSTP091,RP11-298J23.2,MSTP091,RP11-352E13.1,KLF10,MSTP091,FAM175B,MSTP091,MSTP091,hCG_1980470"
